state,admin1_pcode,district,township,admin3_pcode,population_2021_proj,fs_pin,fs_targeted,beneficiaries,battles,explosions_remote_violence,protests_and_riots,strategic_developments,violence_against_civilians,conflict_score,fatalities,admin2_pcode,total_population_2015,area_sown_acres,population_density,vulnerability_band,old_conflict_score,old_conflict_env,approximate_vulnerable_population,flood_prob,flood_count,beneficiaries_2021,partners_2021,conflict_ranking,flood_ranking,fs_pin_ranking,fs_target_ranking,fs_pin_pc,pin_pop,old_group,band_text,avg_safe_sanitation_improved_drinking_water,average_good_roof_and_wall,highest_education_at_least_middle_school_percent_14,electricity_for_lighting_percent_15,id_card_with_id_total_percent_16,female_literacy_percent_literate,child_dependency_ratio_31,unpaid_family_worker_percent,conflict_env,vul_score,mdp_score_old,d_water_2015,d_house_2015,d_electricity_2015,d_literacy_2015,d_child_2015,d_unpaid_2015,d_water_2019,d_house_2019,d_electricity_2019,d_literacy_2019,d_child_2019,d_unpaid_2019,water_2019,house_2019,edu_2019,electricity_2019,id_card_2019,female_literacy_2019,child_dependency_2019,unpaid_2019,mdp_adjust,cluster
Kachin,MMR001,Bhamo,Momauk,MMR001012,71457.52921976405,37244,9310.76634196921,24272,106,78,0,14,11,0.2291755160668748,140,MMR001D003,90373,30937,33.697204664450965,2,0.01608555069595458,0.03996074741772638,48501.02592133325,0.13333333333333333,2,23134,9,20,8,134,81,0.0028167205017154196,0.5212046988842554,A2,"2. Conflict-affected, poor human development",0.14252223120452712,0.5147130153597412,0.6372672767434522,0.7191592562651576,0.20984766702650837,0.20799048751486326,0.5126633779179169,0.1854384071008756,0.4304933264919415,0.3156416482748067,0.3912002148916303,0.15039655369504393,0.5605552637902869,0.6958132112270748,0.104983934761797,0.49699587945975526,0.13702899433969806,0.05140837842197099,0.4354975879411722,0.44999999999999996,0.09900000000000009,0.42000000000000004,0.7649487237880116,0.04871678649074933,0.047204197661814634,0.6372672767434522,0.46509847772020635,0.20984766702650837,0.19613532594955127,0.4332402493147044,1.0351887462696028,0.3840873408970737,A2
Kachin,MMR001,Bhamo,Mansi,MMR001013,60134.76943987677,26268,6567.154605327822,17484,30,19,0,1,0,0.07390758140884945,8,MMR001D003,72086,17810,24.869355476392105,6,0.04434396755490753,0.2656602446864522,39278.23380942451,0.06666666666666667,1,13105,8,92,9,207,105,0.001986618358368077,0.4368188361686987,A2,6. Secondary cities/towns in agricultural areas,0.19741330301307558,0.5297043774872087,0.6566520357196912,0.749384119765018,0.27240374510365917,0.13131200535057408,0.509036683566955,0.10057800706983852,0.13827027770535866,0.24299527803995719,0.39331053463450255,0.15039655369504393,0.5605552637902869,0.6958132112270748,0.104983934761797,0.49699587945975526,0.13702899433969806,0.05140837842197099,0.4354975879411722,0.44999999999999996,0.09900000000000009,0.42000000000000004,0.7649487237880116,0.06747959004037903,0.04857905160948531,0.6566520357196912,0.48464566129688963,0.27240374510365917,0.12382740806203259,0.43017541177709784,0.561465246971644,0.33065351882260985,C
Kachin,MMR001,Mohnyin,Mohnyin,MMR001007,237713.2149515665,62570,15642.46040479048,261,28,30,8,20,15,0.13672683849334163,193,MMR001D002,209292,124161,33.0359675785554,6,0.00362240233045567,0.019846950832226,103713.73672408012,0.06666666666666667,1,2438,1,49,9,61,53,0.004732096493189073,0.2632163298651633,A2,6. Secondary cities/towns in agricultural areas,0.10393215890162022,0.5610645600928776,0.5502836661938897,0.7002422896370704,0.22269730981649738,0.059925350605154026,0.49174170234141296,0.09192351089732168,0.25649967818118713,0.23126247893545296,0.3477263185607305,0.16306216317413239,0.5674685520023858,0.7494721390379943,0.07276485264343592,0.39242620474622325,0.06599014912780453,0.045247553054123646,0.4614994135215321,0.31999999999999995,0.06499999999999995,0.406,0.5402205094804793,0.028839773632272567,0.044736925702773205,0.5502836661938897,0.2989804704034541,0.22269730981649738,0.0535306215546413,0.5087507631650715,0.7525208920805728,0.3075425528186466,A2
Kachin,MMR001,Mohnyin,Mogaung,MMR001008,150615.76175055586,40665,10166.563581145812,2156,13,7,6,9,5,0.0626221477573314,14,MMR001D002,132608,79630,39.98216678967632,6,0.00312717411419641,0.02239859273070679,65843.4324559718,0.13333333333333333,2,1563,3,106,8,127,77,0.0030754467619551486,0.269991663072739,A2,6. Secondary cities/towns in agricultural areas,0.1344485500843441,0.6003494256566793,0.5388403543277074,0.5655474335287975,0.2559158215493025,0.08513281919451599,0.5279656181330354,0.08163595676808075,0.11703045226561935,0.2118537176763712,0.34872949740530784,0.16306216317413239,0.5674685520023858,0.7494721390379943,0.07276485264343592,0.39242620474622325,0.06599014912780453,0.045247553054123646,0.4614994135215321,0.31999999999999995,0.06499999999999995,0.406,0.5402205094804793,0.03730766098383527,0.047869335476935906,0.5388403543277074,0.24147018855365446,0.2559158215493025,0.07604816125663826,0.54622764323456,0.6683030534113025,0.301497777349242,C
Kachin,MMR001,Mohnyin,Hpakant,MMR001009,376752.9342027131,101926,25481.447300020223,3735,93,84,11,30,24,0.2580445911629891,194,MMR001D002,331708,28734,57.57522787789535,5,0.03111556434961974,0.20442659571379743,157317.02179744418,0.2,3,3822,2,14,7,14,38,0.007708545104120016,0.27053803898222173,A2,5. Agricultural areas with high profits,0.21180934701899978,0.5583642716750382,0.44063335038944795,0.854062022275606,0.17506645326414205,0.0759215861325,0.2755778029799382,0.04337265298352241,0.4848265612246371,0.2611592108367594,0.32935093583989933,0.16306216317413239,0.5674685520023858,0.7494721390379943,0.07276485264343592,0.39242620474622325,0.06599014912780453,0.045247553054123646,0.4614994135215321,0.31999999999999995,0.06499999999999995,0.406,0.5402205094804793,0.058774239713519444,0.04452161607369069,0.44063335038944795,0.3646564467079397,0.17506645326414205,0.06781987345998798,0.2851098796580345,0.3550650665586401,0.2239558657281753,A2
Kachin,MMR001,Myitkyina,Myitkyina,MMR001001,360733.65404065774,103166,25791.498650643873,16276,17,39,20,37,19,0.22731315136048896,24,MMR001D001,317604,39813,50.989516386777474,6,0.0151439897159655,0.07237005581968797,134057.80868637504,0.3333333333333333,5,11081,4,21,5,12,37,0.0078023248652124635,0.2859893964547381,A2,6. Secondary cities/towns in agricultural areas,0.12832043505542778,0.41909262041033635,0.39756127317207857,0.49084444106406044,0.21621474907037974,0.07721374657230895,0.4544131980621588,0.03770439044439533,0.4269882506135816,0.23565095717702086,0.2776706067313932,0.20637792672735936,0.4909106912278674,0.6340184210565812,0.1416804224752373,0.5029739096705104,0.06906455734407119,0.08565707569755798,0.357502285291429,0.387,0.20599999999999996,0.45299999999999996,0.7361833453445051,0.05325934509269014,0.07312582299030257,0.39756127317207857,0.29960769653227354,0.21621474907037974,0.11226697038312175,0.4092641283461526,0.4019043248658881,0.2454005388066109,A2
Kachin,MMR001,Myitkyina,Waingmaw,MMR001002,142592.4921061458,57138,14284.407250148079,27446,40,37,2,14,7,0.14864631841816503,11,MMR001D001,125544,77119,25.071304798093855,2,0.04669674073142352,0.18382076593118657,73968.70341108079,0.2,3,15365,8,42,7,75,58,0.004321280636532479,0.4007083343312809,A2,"2. Conflict-affected, poor human development",0.29536307961504815,0.5736001749781277,0.6075780622447061,0.8806649168853893,0.2886722376973073,0.21810440391010788,0.5736413756891573,0.10833591251418548,0.2789328146253211,0.3093046264519769,0.4432450204417536,0.20637792672735936,0.4909106912278674,0.6340184210565812,0.1416804224752373,0.5029739096705104,0.06906455734407119,0.08565707569755798,0.357502285291429,0.387,0.20599999999999996,0.45299999999999996,0.7361833453445051,0.12259032770628193,0.1000852384887821,0.6075780622447061,0.5375511365532238,0.2886722376973073,0.31711867045946257,0.5166461683020851,1.154790496930467,0.45562904229778944,A2
Kachin,MMR001,Myitkyina,Injangyang,MMR001003,1967.200314852518,933,232.7217121528395,0,9,1,0,1,0,0.00716246781697992,0,MMR001D001,1732,4438,0.3672921590247968,2,0,0,938.5705285536724,0,NA,641,2,261,10,317,250,7.05617073381078e-5,0.47427808594568444,B2,"2. Conflict-affected, poor human development",0.5052631578947369,0.9210526315789473,0.6271820448877805,0.8350877192982455,0.24357034795763988,0.23873873873873874,0.5623268698060941,0.24357034795763993,0.012652192887130698,0.3196583265117819,0.5220989822649778,0.20637792672735936,0.4909106912278674,0.6340184210565812,0.1416804224752373,0.5029739096705104,0.06906455734407119,0.08565707569755798,0.357502285291429,0.387,0.20599999999999996,0.45299999999999996,0.7361833453445051,0.20970927099268682,0.1607108510659266,0.6271820448877805,0.5097311633782637,0.24357034795763988,0.34712050769594377,0.506455836226242,2.596301786064709,0.650097726033649,D
Kachin,MMR001,Myitkyina,Tanai,MMR001004,68169.3970537721,18789,4696.98799300862,1156,38,18,0,12,3,0.05764507428940019,56,MMR001D001,60019,17696,4.861215210923626,4,0.01677772408195634,0.07083333333333333,33132.55208381283,0.2,3,1926,2,112,7,248,134,0.001420990267069354,0.27562221190220026,B2,4. Very low access to services and infrastructure,0.1720802063789868,0.6295731707317074,0.5346921968293186,0.8361866791744841,0.2669250203399991,0.19256865912762522,0.4928761107139209,0.10214961675159508,0.10766331805315629,0.24533351894367592,0.40338145750595467,0.20637792672735936,0.4909106912278674,0.6340184210565812,0.1416804224752373,0.5029739096705104,0.06906455734407119,0.08565707569755798,0.357502285291429,0.387,0.20599999999999996,0.45299999999999996,0.7361833453445051,0.07142182062584998,0.10985174636884373,0.5346921968293186,0.5104019600901252,0.2669250203399991,0.2799902984988918,0.4439054866676254,1.0888486001757303,0.413254641199548,C
Kachin,MMR001,Myitkyina,Chipwi,MMR001005,22760.235051575986,7969,1991.5492061604696,2708,0,0,0,5,0,0.00998951743166176,0,MMR001D001,20039,4333,5.888645774049136,1,0.00275694122054715,0.00684896860805082,13383.526148383133,0,NA,960,1,236,10,302,211,6.026862226981576e-4,0.35012819428014663,B2,"1. Extreme outliers, underdevelopment and conflict",0.766031457955233,0.558832425892317,0.7189814213329868,0.662129461584997,0.41715346024328226,0.4649203150760213,0.7467567567567568,0.15455982406707444,0.01797286041125791,0.3822331806363629,0.5611706403635836,0.20637792672735936,0.4909106912278674,0.6340184210565812,0.1416804224752373,0.5029739096705104,0.06906455734407119,0.08565707569755798,0.357502285291429,0.387,0.20599999999999996,0.45299999999999996,0.7361833453445051,0.3179410493229043,0.09750847203425268,0.7189814213329868,0.404158764356353,0.41715346024328226,0.6759831967779426,0.6725613482266164,1.647507386034449,0.6189743872910984,D
Kachin,MMR001,Myitkyina,Tsawlaw,MMR001006,7403.124510513114,1940,0,0,3,0,0,0,0,0.00285409754632707,6,MMR001D001,6518,1614,1.965756506902068,2,0,0,4090.2391423977847,0.13333333333333333,2,0,0,291,8,314,257,1.4671994880592618e-4,0.26205151584915565,B2,"2. Conflict-affected, poor human development",0.8117427772600186,0.7977632805219013,0.7635215159889459,0.8583410997204101,0.3180628272251309,0.3227990970654627,0.8357900943396226,0.2268760907504363,0.004543595973256722,0.39136294101322683,0.616862097858991,0.20637792672735936,0.4909106912278674,0.6340184210565812,0.1416804224752373,0.5029739096705104,0.06906455734407119,0.08565707569755798,0.357502285291429,0.387,0.20599999999999996,0.45299999999999996,0.7361833453445051,0.3369135140627887,0.13919857711283348,0.7635215159889459,0.5239248491206763,0.3180628272251309,0.46934229044318027,0.7527486127140708,2.418351841962217,0.7152580035787304,D
Kachin,MMR001,Puta-O,Puta-O,MMR001014,69368.79863141889,18542,4636.462735824779,561,32,7,0,24,7,0.05789476491349758,66,MMR001D004,61075,24365,9.945512945542742,4,3.9501225759685946e-4,0.00402538606242892,35639.97526163719,0,NA,1560,2,111,10,250,135,0.0014023099436904552,0.2672959654169628,B2,4. Very low access to services and infrastructure,0.4034254863632133,0.8500884296751373,0.5401003444660776,0.9085916410686028,0.22570720262074462,0.16114814018490653,0.6783981984062826,0.1189959714905485,0.10813324995241075,0.29154922102250136,0.4858069267844391,0.5031167028343436,0.8819562959910523,0.8925813360832551,0.1695723903492286,0.6625398898005405,0.1272722722191677,0.12930601306459721,0.6635028753280108,0.677,0.23099999999999998,0.607,0.8837605885214994,0.10368437564564245,0.12463377844603699,0.5401003444660776,0.6891434047933861,0.22570720262074462,0.21952406465492008,0.6215289264418228,0.8262911313084627,0.41882665354713666,C
Kachin,MMR001,Puta-O,Sumprabum,MMR001015,2891.7390309552607,1646,410.6379127492752,0,18,0,0,3,2,0.02200451260873998,22,MMR001D004,2546,6392,0.5144904147332131,2,0.00249804681968027,0.01353259330075773,1599.096390375724,0,NA,1698,1,183,10,316,249,1.244850699662652e-4,0.5692076575306515,B2,"2. Conflict-affected, poor human development",0.6931106471816284,0.8778705636743215,0.6032285471537808,0.7494780793319415,0.2187171398527865,0.29824561403508776,0.6371562709590879,0.04468980021030494,0.04058576197097096,0.31164478129355633,0.5153120827998675,0.5031167028343436,0.8819562959910523,0.8925813360832551,0.1695723903492286,0.6625398898005405,0.1272722722191677,0.12930601306459721,0.6635028753280108,0.677,0.23099999999999998,0.607,0.8837605885214994,0.17813635264895686,0.12870699272909183,0.6032285471537808,0.5684598581617635,0.2187171398527865,0.40628510750021796,0.5837442581587045,0.3103196277250027,0.3746997354912881,C
Kachin,MMR001,Puta-O,Machanbaw,MMR001016,10060.889370071365,2636,659.011746469699,0,1,0,0,1,0,0.00111161114857472,0,MMR001D004,8858,5176,2.763964569375613,4,0,0,4488.7195518837825,0,NA,0,0,303,10,312,246,1.9935762116104195e-4,0.2620046700683781,B2,4. Very low access to services and infrastructure,0.3662012798138452,0.9159394997091332,0.5571220223626641,0.8266433973240256,0.12533043072617012,0.16225680933852127,0.7041084800647642,0.14103560877002022,0.001264137862721321,0.2612741937131476,0.474829691013643,0.5031167028343436,0.8819562959910523,0.8925813360832551,0.1695723903492286,0.6625398898005405,0.1272722722191677,0.12930601306459721,0.6635028753280108,0.677,0.23099999999999998,0.607,0.8837605885214994,0.09411738311433568,0.134288383057216,0.5571220223626641,0.626987768357466,0.12533043072617012,0.2210343492829634,0.6450839473650107,0.9793312434498163,0.4229119409644553,C
Kachin,MMR001,Puta-O,Nawngmun,MMR001017,8090.28166437326,2120,0,0,0,0,0,5,1,0.0033012445969768,0,MMR001D004,7123,3769,0.8789985882328115,4,0,0,3831.9906399748415,0.06666666666666667,1,0,0,287,9,313,257,1.6033313993224922e-4,0.2620427925687347,B2,4. Very low access to services and infrastructure,0.7136963696369637,0.959983498349835,0.4709302325581395,0.8523102310231023,0.08046647230320703,0.1494968854815525,0.7251221393674466,0.1240038872691934,0.005385152052975201,0.29025510900483337,0.5095012144986801,0.5031167028343436,0.8819562959910523,0.8925813360832551,0.1695723903492286,0.6625398898005405,0.1272722722191677,0.12930601306459721,0.6635028753280108,0.677,0.23099999999999998,0.607,0.8837605885214994,0.18342708873813457,0.14074579357691988,0.4709302325581395,0.6464554019633003,0.08046647230320703,0.20365214216251518,0.6643360579067146,0.8610653874652154,0.4063848220842683,C
Kachin,MMR001,Puta-O,Khaunglanhpu,MMR001018,13237.713435107447,3468,866.9297756888743,0,0,0,0,0,1,0.00110158368097906,0,MMR001D004,11655,6178,2.1895308723490365,4,0,0,6772.985600843232,0,NA,0,0,304,10,309,242,2.622808157004907e-4,0.2619787788125549,B2,4. Very low access to services and infrastructure,0.9593804792518995,0.9763296317942723,0.5684670977558006,0.9146697837521917,0.16852749104697706,0.20343839541547282,0.5151432839875051,0.18021908573836107,0.00124526560066112,0.33921265744290396,0.56077190609281,0.5031167028343436,0.8819562959910523,0.8925813360832551,0.1695723903492286,0.6625398898005405,0.1272722722191677,0.12930601306459721,0.6635028753280108,0.677,0.23099999999999998,0.607,0.8837605885214994,0.24657035651013084,0.1431423446921279,0.5684670977558006,0.6937535197828462,0.16852749104697706,0.2771339676476289,0.4719594671870284,1.2514157443553033,0.47762124862223043,D
Kayah,MMR002,Bawlake,Bawlake,MMR002005,12712.895004683189,4844,1000,0,16,3,0,7,3,0.02666787638179214,51,MMR002D002,10996,12370,5.643631762005174,6,0,0,4373.986171043944,0.06666666666666667,1,0,0,165,9,307,236,3.6634609897727134e-4,0.3810304417849406,B2,6. Secondary cities/towns in agricultural areas,0.3726573762614127,0.5730418068236425,0.5834561532792926,0.5478135511773186,0.04504099741660117,0.18302990897269178,0.42981632926665775,0.08828484780411097,0.04936247676635752,0.208636596068068,0.352892621375216,0.4087341637294471,0.5568467156552247,0.7082190643809305,0.13379609632297867,0.48957635113077325,0.09926427966041612,0.1678990610328639,0.4254694835680751,0.2440000000000001,0.17700000000000005,0.528,0.828006859521375,0.15307950524702887,0.17278216534877863,0.5834561532792926,0.18873610329045087,0.04504099741660117,0.24213183178351508,0.4635498044965317,0.7364226066383771,0.323149895937572,C
Kayah,MMR002,Bawlake,Hpasawng,MMR002006,29590.199595294787,11348,8000,0,4,0,0,0,0,0.00303051239768301,0,MMR002D002,25594,5461,17.924287463914663,6,0,0,11155.496141250696,0.13333333333333333,2,0,0,289,8,285,89,8.582360716750774e-4,0.38350535498937544,B2,6. Secondary cities/towns in agricultural areas,0.45489118952038876,0.5260933868582294,0.5668800830593528,0.744348193534756,0.16875252321356482,0.11969592259847961,0.5011740622554037,0.085940654016956,0.004875618717218687,0.22202032751955442,0.39597200188214143,0.4087341637294471,0.5568467156552247,0.7082190643809305,0.13379609632297867,0.48957635113077325,0.09926427966041612,0.1678990610328639,0.4254694835680751,0.2440000000000001,0.17700000000000005,0.528,0.828006859521375,0.18685935840477272,0.1586263924806668,0.5668800830593528,0.2564474304023986,0.16875252321356482,0.15834675960043162,0.5405079396904308,0.716868658909628,0.3441611432201558,C
Kayah,MMR002,Bawlake,Mese,MMR002007,7305.63691656903,2982,900,0,NA,NA,NA,NA,NA,0,NA,MMR002D002,6319,12195,3.491897623651977,4,0,0,2802.3949461107622,0,NA,0,0,310,10,310,240,2.255251996594185e-4,0.4081779636812893,B2,4. Very low access to services and infrastructure,0.2845622119815667,0.6532258064516129,0.5450967530337816,0.8410138248847926,0.09498133554541677,0.10523221634332747,0.5465931863727455,0.17233513065118208,0,0.22063023315244237,0.40538005815805317,0.4087341637294471,0.5568467156552247,0.7082190643809305,0.13379609632297867,0.48957635113077325,0.09926427966041612,0.1678990610328639,0.4254694835680751,0.2440000000000001,0.17700000000000005,0.528,0.828006859521375,0.11689193719751129,0.19695904898461805,0.5450967530337816,0.2897512699001765,0.09498133554541677,0.13921259890726756,0.5894917140875537,1.4375228511590545,0.42623843860192256,C
Kayah,MMR002,Loikaw,Loikaw,MMR002001,148449.29351548982,69687,25000,815,80,44,11,49,28,0.3029087131602485,264,MMR002D001,128401,59003,83.5442951581021,6,0,0,43423.69642766962,0.06666666666666667,1,9709,4,10,9,49,40,0.005270346944555968,0.4694330188424142,A2,6. Secondary cities/towns in agricultural areas,0.18175127382525003,0.4266654085676542,0.5001344830314058,0.32349499905642576,0.07497398441028058,0.18224585804868065,0.4919388076708609,0.09940900433920402,0.5692633803273551,0.2842102449562557,0.2850767273687203,0.2433028331208391,0.4530658058628673,0.4852088806044518,0.24101456806043584,0.577929571778256,0.1527979600382481,0.10834933808903213,0.3239934151862267,0.1459999999999999,0.21700000000000008,0.536,0.7905732348769025,0.0809387624599657,0.10203576170518645,0.5001344830314058,0.0973400771300821,0.07497398441028058,0.16408697413945111,0.4562479820858721,0.5143399697002763,0.248762249332815,A1
Kayah,MMR002,Loikaw,Demoso,MMR002002,91567.29695033768,67077,25000,16315,160,66,1,47,28,0.4732281863681852,740,MMR002D001,79201,61411,65.48166638433618,3,0,0,34577.23456608704,0.13333333333333333,2,4396,4,2,8,53,40,0.005072955673224283,0.732543192100339,A2,3. Hubs in conflict-affected areas,0.28595165178862314,0.44904541604222326,0.6365310417397405,0.610542777089985,0.08991974812203762,0.26186592401034414,0.6660412757973734,0.1933060693691073,0.8898142773182132,0.4239828953330206,0.39915048799492925,0.2433028331208391,0.4530658058628673,0.4852088806044518,0.24101456806043584,0.577929571778256,0.1527979600382481,0.10834933808903213,0.3239934151862267,0.1459999999999999,0.21700000000000008,0.536,0.7905732348769025,0.12734201159661312,0.10738787383750459,0.6365310417397405,0.18371313679191528,0.08991974812203762,0.23577373752774777,0.6177190807677992,1.0001612884374882,0.3748184898526058,A1
Kayah,MMR002,Loikaw,Hpruso,MMR002003,33960.40177042233,17007,4000,30215,39,14,0,6,5,0.1034272822745438,185,MMR002D001,29374,29301,17.788651519030832,3,0,0,14511.959206320758,0,NA,3637,2,64,10,262,147,0.001286219674918756,0.5007891283198003,A2,3. Hubs in conflict-affected areas,0.3395093062605753,0.49923857868020305,0.7252834377229842,0.7906937394247039,0.09013096351730598,0.3536354526222024,0.6987850354865873,0.2685219831618335,0.19382802699364843,0.3342871290200492,0.4707248121095495,0.2433028331208391,0.4530658058628673,0.4852088806044518,0.24101456806043584,0.577929571778256,0.1527979600382481,0.10834933808903213,0.3239934151862267,0.1459999999999999,0.21700000000000008,0.536,0.7905732348769025,0.15119268500309588,0.11939141919017753,0.7252834377229842,0.2379208018867978,0.09013096351730598,0.3183993973334227,0.6480872364228496,1.3893267476259024,0.45996658608781704,A2
Kayah,MMR002,Loikaw,Shadaw,MMR002004,7794.683350452351,2970,500,1606,8,0,0,0,0,0.01028676244104207,32,MMR002D001,6742,5902,3.0975758391303407,2,0,0,3847.6283936234145,0,NA,4,1,232,10,311,248,2.2461765358433027e-4,0.3810289483828283,B2,"2. Conflict-affected, poor human development",0.4953769559032717,0.8019203413940256,0.8277282086479067,0.7617354196301565,0.04300218992633875,0.6246376811594203,0.6539836567926456,0.189528170416086,0.018532292357519208,0.35375874156303877,0.5497390779837313,0.2433028331208391,0.4530658058628673,0.4852088806044518,0.24101456806043584,0.577929571778256,0.1527979600382481,0.10834933808903213,0.3239934151862267,0.1459999999999999,0.21700000000000008,0.536,0.7905732348769025,0.22060476891373257,0.1917768612546148,0.8277282086479067,0.22920720479694862,0.04300218992633875,0.5623991026866276,0.6065362583234516,0.9806145235750484,0.4577336397655837,D
Kayin,MMR003,Hpa-An,Hpa-An,MMR003001,437422.79044545017,134831,15000,0,25,28,6,30,13,0.11189258343553786,88,MMR003D001,421575,224282,145.4624394076633,3,6.218905472636816e-4,0.00520833333333333,224497.60633930197,0.5333333333333333,8,7865,1,61,2,3,57,0.01019711207085146,0.30823954065743725,A2,3. Hubs in conflict-affected areas,0.2560736347635011,0.5613697770104376,0.6633928107446723,0.6184512932049284,0.3642844690748608,0.2383918063105981,0.5914043925045336,0.07156991378334816,0.20976020332877315,0.28991488981242486,0.42061726217461,0.33714291640315935,0.5999949135453547,0.7432312350945607,0.30185026945721155,0.6312818291833102,0.08336366126077539,0.1552373030230758,0.4579957070809896,0.44399999999999995,0.31400000000000006,0.5760000000000001,0.7284222304593231,0.11790898904269413,0.1452437815961223,0.6633928107446723,0.36945752710198193,0.3642844690748608,0.24798727964077172,0.5396146607345077,0.6253698007428784,0.38415741483481114,A2
Kayin,MMR003,Hpa-An,Hlaingbwe,MMR003002,275878.0378153535,90664,15000,7778,1,6,0,4,2,0.03469387648617323,9,MMR003D001,265883,190535,61.546285153184904,1,0.00186567164179104,0.015625,183542.5839828077,0.5333333333333333,8,13503,3,149,2,23,57,0.006856813112649737,0.3286379761069703,B2,"1. Extreme outliers, underdevelopment and conflict",0.38592808734939754,0.6768260542168675,0.8394893753251431,0.9156814759036145,0.47505284025847594,0.4802439483846661,0.6926667477269349,0.09122826487219972,0.06446786362700802,0.36282747871721815,0.5696395992546625,0.33714291640315935,0.5999949135453547,0.7432312350945607,0.30185026945721155,0.6312818291833102,0.08336366126077539,0.1552373030230758,0.4579957070809896,0.44399999999999995,0.31400000000000006,0.5760000000000001,0.7284222304593231,0.17770041286981367,0.1751159033191275,0.8394893753251431,0.5470203028395035,0.47505284025847594,0.49957417650793645,0.6320093946104393,0.797142246083297,0.517888081476717,D
Kayin,MMR003,Hpa-An,Thandaunggyi,MMR003004,99662.77380742782,32704,7000,2811,16,10,0,5,4,0.05163393013063688,42,MMR003D001,96052,16846,26.42217422644672,4,0.00124378109452736,0.01041666666666666,55541.607109292,0.06666666666666667,1,3295,3,122,9,159,102,0.002473365569973716,0.3281465962726655,B2,4. Very low access to services and infrastructure,0.5579153605015674,0.5568443051201672,0.5928771946519484,0.8135318704284221,0.2355269251820976,0.08655704356670624,0.6363845242934658,0.1133566305980099,0.09635000422156356,0.2750741213385384,0.44912423179279815,0.33714291640315935,0.5999949135453547,0.7432312350945607,0.30185026945721155,0.6312818291833102,0.08336366126077539,0.1552373030230758,0.4579957070809896,0.44399999999999995,0.31400000000000006,0.5760000000000001,0.7284222304593231,0.25689187482688214,0.1440729015848217,0.5928771946519484,0.48599699987617334,0.2355269251820976,0.09004103832280487,0.5806558482243216,0.9904973995714821,0.42207002278006645,C
Kayin,MMR003,Hpapun,Hpapun,MMR003003,36403.91058003586,36403.91058003586,44320.23954264364,14444,81,71,0,34,8,0.3263878572334436,352,MMR003D004,104838,17838,15.57680044277144,4,0.00881953867028493,0.06041666666666667,65138.58182288627,0.2,3,0,0,7,7,136,28,0.0027531855137311215,1,A2,4. Very low access to services and infrastructure,0.4037988311288834,0.7247769916948632,0.6380647228452418,0.8961857889880037,0.40357622816186345,0.19063733784545955,0.607190412782956,0.05565925041063162,0.6134524595411673,0.3997587882222404,0.4899861954822379,0.4037988311288834,0.7247769916948633,0.8961857889880037,0.19063733784545955,0.607190412782956,0.05565925041063161,0.15929322902616672,0.5859859724844888,0.726,0.20400000000000007,0.584,0.7183973387140155,0.15929322902616672,0.1592932290261667,0.6380647228452418,0.726,0.40357622816186345,0.20400000000000007,0.584,0.7183973387140156,0.4490780934716818,A1
Kayin,MMR003,Kawkareik,Kawkareik,MMR003006,228625.06669591743,70417,5000,1432,56,28,3,22,7,0.13931885438029165,196,MMR003D003,220342,158000,91.35106673625349,1,0.00781707898861855,0.05588768115942029,138453.94114543346,0.4666666666666667,7,34057,3,47,3,47,125,0.005325555997457166,0.3080020971351233,A2,"1. Extreme outliers, underdevelopment and conflict",0.3101894588773133,0.6220383313552245,0.7252695521496275,0.8574223042771111,0.39142978512513715,0.30447167936402797,0.6034312850635898,0.105024366644247,0.26137799891531716,0.34213764896668525,0.48990959535703477,0.40946762498854034,0.6306370610268031,0.8568482067668378,0.3267242785739003,0.6098902808190488,0.13348118232313191,0.11590886429354863,0.463002293349287,0.783,0.345,0.524,0.6327738599739872,0.0878059844054973,0.1143284481521675,0.7252695521496275,0.7835246184178178,0.39142978512513715,0.3215026744846894,0.5184506186074725,0.4978729789186673,0.43002308253263455,A2
Kayin,MMR003,Kawkareik,Kyainseikgyi,MMR003007,264429.2491780408,81444,5000,1390,26,20,2,9,12,0.06585092828154966,43,MMR003D003,254849,112968,35.43072285222603,1,0,0,143859.73787536967,0.5333333333333333,8,1342,1,104,2,29,125,0.006159515211623634,0.3079992105758451,A2,"1. Extreme outliers, underdevelopment and conflict",0.4953033538996994,0.6380715076728365,0.7463008446654287,0.8563518430628065,0.4694165710637105,0.345963836959853,0.6154747172608215,0.1580848954250741,0.12310720011911465,0.36401659722300184,0.5406209462512788,0.40946762498854034,0.6306370610268031,0.8568482067668378,0.3267242785739003,0.6098902808190488,0.13348118232313191,0.11590886429354863,0.463002293349287,0.783,0.345,0.524,0.6327738599739872,0.14020656512931018,0.11727528932729098,0.7463008446654287,0.7825464158328311,0.4694165710637105,0.36531574657422444,0.5287979854533165,0.7494089259679337,0.4874085430017558,D
